epoch,loss,pos_loss,neg_loss,acc,pos_acc,neg_acc,lr,time,test_acc,test_pos_acc,test_neg_acc,test_auc,test_f1
101,0.4996143877506256,0.25126591324806213,0.24834847450256348,0.8947117945032385,0.9039613008499146,0.8906234502792358,0.000125,0.11735653877258301,0.8970752767165188,0.9054549336433411,0.8933714032173157,0.9630984979014521,0.8435816225948402
102,0.49740278720855713,0.2500135898590088,0.24738921225070953,0.8957943515208081,0.9045526385307312,0.8919231295585632,0.000125,0.11575937271118164,0.8978457574406491,0.9059650897979736,0.8942569494247437,0.9633805412210668,0.844644493974684
103,0.49596303701400757,0.24914079904556274,0.24682223796844482,0.8964425570364869,0.9050511717796326,0.8926374912261963,0.000125,0.11412811279296875,0.8977888874726955,0.90627121925354,0.8940396308898926,0.9636525391529545,0.8446157968399532
104,0.49397820234298706,0.24805912375450134,0.2459190934896469,0.896505827147353,0.9056239724159241,0.8924755454063416,0.000125,0.11304092407226562,0.8982722499670914,0.9063082933425903,0.8947202563285828,0.9639079336503066,0.8452422144830982
105,0.4920694828033447,0.24724650382995605,0.24482297897338867,0.8983617123623348,0.9059485793113708,0.8950082659721375,0.000125,0.11369776725769043,0.8998274388240776,0.9068833589553833,0.8967086672782898,0.9641574194673868,0.8473288065470596
106,0.4904797375202179,0.2463124692440033,0.2441672682762146,0.8990909531863197,0.906356692314148,0.8958794474601746,0.000125,0.11387896537780762,0.8999610641564308,0.9071523547172546,0.8967824578285217,0.9644062345842093,0.8475397333852291
107,0.4889732003211975,0.24562402069568634,0.24334917962551117,0.899285017291785,0.9063521027565002,0.8961613178253174,0.000125,0.11345314979553223,0.9002681331499045,0.9071987271308899,0.8972047567367554,0.9646361710308113,0.8479431270905308
108,0.4874407649040222,0.24493256211280823,0.2425081878900528,0.9000924555860373,0.9066396355628967,0.8971985578536987,0.000125,0.11537861824035645,0.9025710774181193,0.9076346755027771,0.9003329277038574,0.9648792648504496,0.8509918512029442
109,0.4858255088329315,0.24467799067497253,0.24114751815795898,0.9009247865279949,0.9067532420158386,0.8983485698699951,0.000125,0.12064266204833984,0.9034723371061165,0.907801628112793,0.9015587568283081,0.9651189527471681,0.8521896618031819
110,0.48371097445487976,0.2441481649875641,0.23956280946731567,0.9014522075027158,0.9067277312278748,0.8991203904151917,0.000125,0.12019920349121094,0.9041205906674588,0.9077552556991577,0.9025140404701233,0.9653522064163244,0.8530300058336875
111,0.4822428822517395,0.24372148513793945,0.23852138221263885,0.9021424049380472,0.9070547223091125,0.8999711275100708,0.000125,0.11898255348205566,0.9048370787157076,0.9077738523483276,0.9035390019416809,0.9655852415384272,0.8539704284274902
112,0.4808022975921631,0.24319256842136383,0.23760972917079926,0.9026619792361193,0.9070686101913452,0.9007142186164856,0.000125,0.1196589469909668,0.904791557154678,0.9082839488983154,0.9032478928565979,0.9658098818601665,0.8539808923642657
113,0.478779137134552,0.24240244925022125,0.23637667298316956,0.9032732217236165,0.9071845412254333,0.9015443921089172,0.000125,0.12021756172180176,0.905007662347281,0.9083767533302307,0.9035184979438782,0.9660278274053379,0.8542767045476722
114,0.4775444269180298,0.2415032684803009,0.23604117333889008,0.9037196271185788,0.907349169254303,0.9021153450012207,0.000125,0.12017273902893066,0.9052208998264671,0.9086364507675171,0.903711199760437,0.9662499485796467,0.854591769921126
115,0.47592422366142273,0.24055396020412445,0.23537026345729828,0.9042605212982523,0.9076181650161743,0.9027764201164246,0.000125,0.11547422409057617,0.9059402028839226,0.9090167284011841,0.9045803546905518,0.9664687969101059,0.8555876151356693
116,0.474585622549057,0.23970630764961243,0.23487931489944458,0.9041723671191358,0.9076923727989197,0.9026165008544922,0.000125,0.1201024055480957,0.9057553990496029,0.9091836810112,0.904240071773529,0.9666989840184276,0.855367645725695
117,0.4725261628627777,0.23902003467082977,0.23350612819194794,0.904600301441097,0.9078918099403381,0.903145432472229,0.000125,0.1243288516998291,0.9058918858156879,0.9089796543121338,0.9045270681381226,0.9669242801144254,0.8555190836530739
118,0.4712781310081482,0.23818626999855042,0.23309184610843658,0.9050487834416984,0.9081538319587708,0.9036763310432434,0.000125,0.12534236907958984,0.9059544102609,0.9091187715530396,0.9045557379722595,0.9671421809766685,0.8556201549889321
119,0.46965426206588745,0.23778216540813446,0.231872096657753,0.905302528614615,0.9081283211708069,0.9040535092353821,0.000125,0.11985063552856445,0.9064690478021457,0.9096567630767822,0.9050600528717041,0.9673590443013212,0.8563694392159727
120,0.4679834842681885,0.23686297237873077,0.2311205267906189,0.9059251903663332,0.9084089398384094,0.904827356338501,6.25e-05,0.11909866333007812,0.9064804069677076,0.9097402095794678,0.9050395488739014,0.9675759138815838,0.8563956812990293
121,0.4668337106704712,0.23644573986530304,0.23038798570632935,0.9055989223402833,0.9085480570793152,0.9042953848838806,6.25e-05,0.12094354629516602,0.9073873737558305,0.9098700881004333,0.9062899947166443,0.9676863806326237,0.8576074697222418
122,0.4657818675041199,0.23618656396865845,0.22959528863430023,0.9060509910139098,0.9085086584091187,0.9049646854400635,6.25e-05,0.12125182151794434,0.9076403873940098,0.9102039933204651,0.9065072536468506,0.9678000398362717,0.8579859668565443
123,0.4648565649986267,0.23600329458713531,0.2288532704114914,0.9061831881486133,0.9086199402809143,0.9051061272621155,6.25e-05,0.11831355094909668,0.9076517697052346,0.9102411270141602,0.9065072536468506,0.9679114950687515,0.8580059365881382
124,0.46413251757621765,0.23568201065063477,0.22845050692558289,0.9064412080505477,0.9087173342704773,0.9054351449012756,6.25e-05,0.11894726753234863,0.9077711918340186,0.9101854562759399,0.9067040681838989,0.9680242972348242,0.85815605933056
125,0.4633435606956482,0.23525471985340118,0.2280888557434082,0.9069103233036095,0.9088147282600403,0.9060685634613037,6.25e-05,0.12137913703918457,0.9078450900712939,0.9102689027786255,0.9067737460136414,0.968139061475805,0.8582647898157866
126,0.462780237197876,0.23508164286613464,0.22769857943058014,0.9069373314687958,0.9088564515113831,0.9060890674591064,6.25e-05,0.11839866638183594,0.9079105011208346,0.9104636907577515,0.9067819714546204,0.9682616928022613,0.8583771304146018
127,0.4619518518447876,0.23472857475280762,0.2272232621908188,0.9072437182346715,0.9090837240219116,0.9064304232597351,6.25e-05,0.11961865425109863,0.9081692270401848,0.9105101227760315,0.9071345329284668,0.9683880547158915,0.8587249862814896
128,0.4612390995025635,0.23451568186283112,0.22672341763973236,0.9070390006379413,0.9088727235794067,0.9062284827232361,6.25e-05,0.12022113800048828,0.9089283491284998,0.9105750322341919,0.9082005023956299,0.9685115144067926,0.8597376210245424
129,0.4600551128387451,0.2340882569551468,0.22596684098243713,0.9074768320641069,0.9091184735298157,0.9067512154579163,6.25e-05,0.11897468566894531,0.9088970611648785,0.9103617072105408,0.9082496762275696,0.9686426786513949,0.8596679468882326
130,0.45912474393844604,0.2339378446340561,0.22518688440322876,0.9074839636882066,0.908909797668457,0.9068537354469299,6.25e-05,0.11899971961975098,0.909300813751918,0.9101947546005249,0.9089056849479675,0.9687721529496285,0.8601808387511618
131,0.4579542875289917,0.2339135706424713,0.2240407019853592,0.9081094424273468,0.9088634252548218,0.9077761769294739,6.25e-05,0.1191563606262207,0.9096391364895074,0.9101947546005249,0.9093935489654541,0.9688978081504623,0.8606297140353958
132,0.4578644335269928,0.2336902618408203,0.22417417168617249,0.908250882277294,0.908919095993042,0.907955527305603,6.25e-05,0.11914730072021484,0.9102219565577385,0.910176157951355,0.9102421998977661,0.9690280905632181,0.8614016529297638
133,0.456543505191803,0.23327019810676575,0.22327332198619843,0.9083581856106604,0.9088518023490906,0.9081400036811829,6.25e-05,0.12003803253173828,0.9106114904794158,0.9103894829750061,0.9107096195220947,0.9691602686159241,0.8619478352008653
134,0.455657958984375,0.23299819231033325,0.22265975177288055,0.9086673850007464,0.9088796377182007,0.908573567867279,6.25e-05,0.1181333065032959,0.9110408154921323,0.9103338718414307,0.9113532900810242,0.9692922080237658,0.8625124682575672
135,0.4544329345226288,0.23256570100784302,0.22186723351478577,0.9091059570176027,0.9089399576187134,0.9091793298721313,6.25e-05,0.11957979202270508,0.9113109197735013,0.9104822874069214,0.9116771817207336,0.9694260368159479,0.8628919538518736
136,0.45365750789642334,0.23244501650333405,0.2212125062942505,0.909414465446899,0.9087706804275513,0.909699022769928,6.25e-05,0.12039804458618164,0.9113080752057472,0.910602867603302,0.9116197824478149,0.9695578091856947,0.8629038282711863
137,0.4529162347316742,0.2320166975259781,0.2208995372056961,0.9097378568493194,0.9088634252548218,0.9101243615150452,6.25e-05,0.1199338436126709,0.911535502402838,0.9105564951896667,0.9119682312011719,0.969693837651878,0.8632013048465738
138,0.45188114047050476,0.2316736876964569,0.22020745277404785,0.9096390457288879,0.9088680744171143,0.9099798202514648,6.25e-05,0.12005376815795898,0.9118312141646812,0.9105101227760315,0.9124151468276978,0.9698333523371537,0.8635901766481617
139,0.4507480561733246,0.2313506305217743,0.2193974256515503,0.9099823775771255,0.9088935852050781,0.9104636311531067,6.25e-05,0.11925745010375977,0.9120302263022724,0.9104636907577515,0.912722647190094,0.9699723781721822,0.8638501783824778
140,0.4496597647666931,0.23116660118103027,0.21849317848682404,0.9103235403337713,0.9089144468307495,0.9109463691711426,6.25e-05,0.11685705184936523,0.912092770249486,0.9104173183441162,0.9128333330154419,0.9701034768754853,0.8639278247933466
141,0.44874998927116394,0.23092275857925415,0.2178272306919098,0.9104145072317866,0.9089260101318359,0.9110724329948425,6.25e-05,0.11527800559997559,0.9124566894847097,0.9105008244514465,0.9133211970329285,0.9702407394841427,0.8644255112549728
142,0.4474063813686371,0.23066437244415283,0.21674200892448425,0.911089772419969,0.9088842868804932,0.9120646119117737,6.25e-05,0.11936354637145996,0.9123714059946406,0.9104173183441162,0.9132351279258728,0.9703788665078119,0.8643005894881391
143,0.4464113712310791,0.2304457426071167,0.2159656435251236,0.9107222864283928,0.9088077545166016,0.9115685224533081,6.25e-05,0.11806750297546387,0.9128035466276537,0.9103153347969055,0.9139033555984497,0.9705213082481163,0.8648662938523856
144,0.4453248977661133,0.23031818866729736,0.21500670909881592,0.9113314473386603,0.9086825251579285,0.9125022888183594,6.25e-05,0.11923336982727051,0.9129172714073128,0.9102039933204651,0.9141165614128113,0.970661838775995,0.8650044735032696
145,0.44433486461639404,0.23016579449176788,0.21416908502578735,0.9112447285289828,0.9085596799850464,0.912431538105011,6.25e-05,0.1194007396697998,0.9132698297672448,0.9100555777549744,0.9146905541419983,0.9708051691931904,0.8654584907741283
146,0.44321656227111816,0.2300027459859848,0.21321381628513336,0.9119341728183961,0.9083324074745178,0.913526177406311,6.25e-05,0.11682796478271484,0.9133409175652688,0.9099349975585938,0.9148463606834412,0.9709544924656884,0.8655385076393041
147,0.4421766400337219,0.22979216277599335,0.21238446235656738,0.9122192180967064,0.9084042906761169,0.9139054417610168,6.25e-05,0.11760473251342773,0.9138413082379838,0.9097773432731628,0.9156376123428345,0.9711044184253237,0.8661909639544942
148,0.44077247381210327,0.22960278391838074,0.21116968989372253,0.9126975744923779,0.9083926677703857,0.9146003723144531,6.25e-05,0.1200711727142334,0.9139834721490997,0.9096382260322571,0.9159041047096252,0.9712511652041316,0.8663645357994356
149,0.43979236483573914,0.22915364801883698,0.21063871681690216,0.9129143739745537,0.908297598361969,0.9149550199508667,6.25e-05,0.11913609504699707,0.9146487545095104,0.9096196293830872,0.9168716669082642,0.971401431799791,0.8672585936517447
150,0.4382748305797577,0.22882963716983795,0.20944519340991974,0.9134382072999623,0.9083648920059204,0.9156806468963623,3.125e-05,0.11902141571044922,0.9146914172728323,0.9097495079040527,0.9168757796287537,0.9715476894241273,0.8673325462543874
151,0.4374125003814697,0.22852769494056702,0.2088848203420639,0.9135469357352732,0.9083973169326782,0.9158231019973755,3.125e-05,0.12286067008972168,0.9148364186367253,0.9097495079040527,0.9170848727226257,0.9716239136889209,0.8675281713311679
152,0.4368639588356018,0.2282060831785202,0.2086578905582428,0.9131147834157047,0.9083973169326782,0.9151999354362488,3.125e-05,0.1262035369873047,0.9151235539566391,0.9097123742103577,0.9175153374671936,0.9716993400497169,0.8679111708430418
153,0.4364885687828064,0.2281949371099472,0.208293616771698,0.9138384025882876,0.9083300828933716,0.9162731170654297,3.125e-05,0.1216726303100586,0.9151917855019769,0.9098144173622131,0.9175686240196228,0.9717803778637499,0.8680161942820885
154,0.43566858768463135,0.22787456214427948,0.20779401063919067,0.9137168181240277,0.9084205031394958,0.916057825088501,3.125e-05,0.11969661712646484,0.9151320868246097,0.9099164605140686,0.9174374341964722,0.971854530608983,0.8679484002898565
155,0.43521493673324585,0.2276543825864792,0.20756055414676666,0.913590310426541,0.908448338508606,0.9158630967140198,3.125e-05,0.1185445785522461,0.9154647275416679,0.9098979234695435,0.9179252982139587,0.9719265898354434,0.8683955436434201
156,0.434368371963501,0.22737553715705872,0.20699284970760345,0.9136848528169259,0.9084367752075195,0.9160045385360718,3.125e-05,0.11812901496887207,0.915461877396321,0.9098886251449585,0.9179252982139587,0.9719999273358997,0.8683905349040262
157,0.4337735176086426,0.2271857112646103,0.2065878063440323,0.9141184494532963,0.9086501002311707,0.916535496711731,3.125e-05,0.14401006698608398,0.9154021855283858,0.9099349975585938,0.9178187251091003,0.9720698114924905,0.8683156529283252
158,0.43357565999031067,0.22691957652568817,0.2066560834646225,0.9136265515216041,0.9086222648620605,0.9158384799957275,3.125e-05,0.12006950378417969,0.9156211281737661,0.9101669192314148,0.9180319309234619,0.9721414874154838,0.8686407293795725
159,0.43276447057724,0.226737841963768,0.20602662861347198,0.9141753207697716,0.9085063338279724,0.9166810512542725,3.125e-05,0.12609243392944336,0.9159423797701675,0.9101669192314148,0.9184951782226562,0.9722145513993782,0.8690754017134759
160,0.43231749534606934,0.22650407254695892,0.20581340789794922,0.9138710771894378,0.9087011218070984,0.9161562323570251,3.125e-05,0.11921310424804688,0.915959425831761,0.9102225303649902,0.9184951782226562,0.9722860558349978,0.8691054497935627
161,0.4314107298851013,0.22617310285568237,0.20523764193058014,0.9142314604940127,0.9087219834327698,0.9166666865348816,3.125e-05,0.12042760848999023,0.915959425831761,0.9102225303649902,0.9184951782226562,0.9723555491966006,0.8691054497935627
162,0.43093031644821167,0.2260349839925766,0.20489531755447388,0.914001848613818,0.9084413647651672,0.9164596199989319,3.125e-05,0.1196584701538086,0.9159082807562051,0.9101576209068298,0.918450117111206,0.9724246814821165,0.8690280612536656
163,0.43062007427215576,0.22588804364204407,0.2047320157289505,0.914239265227771,0.9084112644195557,0.9168152809143066,3.125e-05,0.11816596984863281,0.9159082807562051,0.9101576209068298,0.918450117111206,0.972491924193152,0.8690280612536656
164,0.43019723892211914,0.2255965918302536,0.20460063219070435,0.9142293258248,0.908582866191864,0.9167250990867615,3.125e-05,0.11838531494140625,0.9159310271084924,0.9102318286895752,0.918450117111206,0.9725613027291367,0.8690681249085889
165,0.42950230836868286,0.2254883348941803,0.20401397347450256,0.9144560549877057,0.9086941480636597,0.9170028567314148,3.125e-05,0.11679434776306152,0.9159679658147084,0.9101669192314148,0.9185320734977722,0.9726296354564354,0.8691100403383956
166,0.4287872314453125,0.22508952021598816,0.20369772613048553,0.9144127019655276,0.9087335467338562,0.916922926902771,3.125e-05,0.12649846076965332,0.9159992331776882,0.9100092053413391,0.9186468720436096,0.9726972366766666,0.8691326744804705
167,0.4282582402229309,0.22509177029132843,0.20316646993160248,0.9148043464005284,0.9085434079170227,0.9175717234611511,3.125e-05,0.12018394470214844,0.9162437487784922,0.909990668296814,0.9190076589584351,0.97276398966281,0.8694615660213608
168,0.4277413785457611,0.2248605638742447,0.20288081467151642,0.9147069634130898,0.9088008403778076,0.9173175096511841,3.125e-05,0.12196230888366699,0.9163120092712874,0.9100185036659241,0.9190937876701355,0.9728261538643497,0.8695575103088315
169,0.4273560643196106,0.22491508722305298,0.20244096219539642,0.9147680922158304,0.9087521433830261,0.9174271821975708,3.125e-05,0.12296032905578613,0.9163006269600625,0.909981369972229,0.9190937876701355,0.9728893946962884,0.86953747153232
170,0.4267835021018982,0.22461456060409546,0.20216895639896393,0.9149329848861437,0.9086732864379883,0.9176998138427734,3.125e-05,0.12149691581726074,0.9163460971300641,0.9097680449485779,0.9192536473274231,0.972953714858616,0.8695725411644292
171,0.4261656701564789,0.22442464530467987,0.201741024851799,0.9151000196514926,0.9088541269302368,0.917860746383667,3.125e-05,0.12099814414978027,0.916405838149551,0.9096382260322571,0.9193971753120422,0.9730194774048767,0.8696373148388075
172,0.42553019523620605,0.22431276738643646,0.2012174427509308,0.915355204106495,0.9087080359458923,0.918293297290802,3.125e-05,0.1182253360748291,0.9163830592061448,0.9094990491867065,0.9194258451461792,0.9730824718532485,0.8695891236564072
173,0.4254387617111206,0.22427798807621002,0.20116078853607178,0.9149401179370952,0.9084692001342773,0.9178003072738647,3.125e-05,0.11457085609436035,0.9166901435282121,0.9095825552940369,0.9198317527770996,0.9731466452274039,0.8700161470125705
174,0.4246804118156433,0.22408616542816162,0.2005942314863205,0.9149692494961501,0.9086431264877319,0.9177654385566711,3.125e-05,0.12125468254089355,0.9166617151553935,0.9094898104667664,0.9198317527770996,0.9732090429780523,0.8699660186353806
175,0.42419373989105225,0.22402703762054443,0.200166717171669,0.9151540535804937,0.9084761738777161,0.9181057214736938,3.125e-05,0.12290787696838379,0.9165849355858374,0.9096845984458923,0.9196349382400513,0.9732705910875767,0.8698860687700269
176,0.4240339398384094,0.2238476425409317,0.20018629729747772,0.915448334274476,0.9087521433830261,0.9184080958366394,3.125e-05,0.11704564094543457,0.9165735532746124,0.9096474647521973,0.9196349382400513,0.9733325666320898,0.8698660208918066
177,0.4235081672668457,0.22364108264446259,0.1998670995235443,0.9154390693133267,0.9085410833358765,0.9184880256652832,3.125e-05,0.11702132225036621,0.9167071808464422,0.9097031354904175,0.9198030233383179,0.9733943033415986,0.8700542918488913
178,0.42252033948898315,0.2233760803937912,0.19914425909519196,0.9154419213946324,0.9085410833358765,0.9184921383857727,3.125e-05,0.11918807029724121,0.9167043749771465,0.9096567630767822,0.9198194742202759,0.9734530863384341,0.870044668352633
179,0.4223117232322693,0.22335229814052582,0.19895943999290466,0.9156487549594083,0.9087637066841125,0.9186919927597046,3.125e-05,0.11617732048034668,0.9168948364544953,0.9097402095794678,0.9200572371482849,0.9735125614643186,0.8703136784628931
180,0.4217832088470459,0.22301603853702545,0.19876715540885925,0.9153160892610366,0.9084436893463135,0.9183537364006042,1.5625e-05,0.11905932426452637,0.9166048558647351,0.9097216725349426,0.9196472764015198,0.9735720541211222,0.8699176895832461
181,0.42117226123809814,0.22280748188495636,0.19836479425430298,0.915886878141144,0.908715009689331,0.9190568923950195,1.5625e-05,0.12182283401489258,0.9166730874100727,0.9098237156867981,0.919700562953949,0.9736013213629717,0.8700229725514981
182,0.4210817515850067,0.22274437546730042,0.1983373761177063,0.9160155529265549,0.9085109829902649,0.9193326234817505,1.5625e-05,0.11915087699890137,0.9166617050988478,0.909786581993103,0.919700562953949,0.973629160253229,0.8700029270130089
183,0.420687735080719,0.2225864827632904,0.1981012523174286,0.9160574533996673,0.9088309407234192,0.9192516207695007,1.5625e-05,0.11834120750427246,0.9166105330097658,0.909786581993103,0.919626772403717,0.9736593209635004,0.8699334811030887
184,0.4206840395927429,0.2224806398153305,0.1982034146785736,0.9160674105906438,0.908768355846405,0.9192936420440674,1.5625e-05,0.1199791431427002,0.9166162333004595,0.909805178642273,0.919626772403717,0.973689270390071,0.8699435037771122
185,0.42002028226852417,0.2223474085330963,0.19767285883426666,0.9159991594039171,0.9087567329406738,0.9192003607749939,1.5625e-05,0.12018895149230957,0.9165849430973617,0.909805178642273,0.9195816516876221,0.9737178405021861,0.8699010699549289
186,0.41984665393829346,0.2221689075231552,0.19767776131629944,0.9159963442623487,0.9087892174720764,0.9191819429397583,1.5625e-05,0.12029767036437988,0.9166048393043023,0.9098700881004333,0.9195816516876221,0.973743570396265,0.8699361475201558
187,0.4196304678916931,0.22202222049236298,0.19760824739933014,0.9156750639826349,0.9089446067810059,0.9186499714851379,1.5625e-05,0.12191200256347656,0.9168863030567781,0.9098979234695435,0.919975221157074,0.9737717932744938,0.8703216561847064
188,0.4194262623786926,0.22201675176620483,0.197409525513649,0.9159785383910557,0.9087103605270386,0.9191911220550537,1.5625e-05,0.12609219551086426,0.9168976670978406,0.9099349975585938,0.919975221157074,0.9738005775033977,0.8703417009583846
189,0.41969409584999084,0.22189389169216156,0.19780020415782928,0.9161647972175097,0.9089353084564209,0.9193602800369263,1.5625e-05,0.12118744850158691,0.9169033539938722,0.9099071621894836,0.9199957251548767,0.9738278087248469,0.8703459717453408
190,0.41899392008781433,0.22175359725952148,0.19724032282829285,0.9161839906110684,0.908715009689331,0.919485330581665,1.5625e-05,0.12089037895202637,0.9169033539938722,0.9099071621894836,0.9199957251548767,0.9738545812902994,0.8703459717453408
191,0.4187504053115845,0.22171977162361145,0.19703064858913422,0.9159913453353568,0.909051239490509,0.9190589189529419,1.5625e-05,0.11865115165710449,0.91685787955946,0.9097588062286377,0.9199957251548767,0.9738824732486642,0.8702657858396178
192,0.4186719059944153,0.2215200513601303,0.19715186953544617,0.9161278422235296,0.9089446067810059,0.9193028807640076,1.5625e-05,0.11643457412719727,0.9168521965312915,0.9097680449485779,0.919983446598053,0.9739108509009502,0.8702592153388722
193,0.41891777515411377,0.22162079811096191,0.19729696214199066,0.9161093306660526,0.9088077545166016,0.9193366765975952,1.5625e-05,0.1165323257446289,0.9168408324902291,0.9097309708595276,0.919983446598053,0.9739373877687105,0.8702391673228902
194,0.41806158423423767,0.22147148847579956,0.1965900957584381,0.9161029755134373,0.9087961912155151,0.9193326234817505,1.5625e-05,0.11668038368225098,0.9171933886106846,0.909795880317688,0.9204631447792053,0.9739632793389333,0.8707261969256391
195,0.41788843274116516,0.22143720090389252,0.19645123183727264,0.9164185404183214,0.9088240265846252,0.9197753667831421,1.5625e-05,0.12055039405822754,0.9171877065901533,0.9097773432731628,0.9204631447792053,0.9739895712872058,0.8707161720799654
196,0.4178431034088135,0.22140920162200928,0.1964339017868042,0.9160830620957392,0.9087034463882446,0.9193449020385742,1.5625e-05,0.12071490287780762,0.9172303224414,0.9097773432731628,0.9205245971679688,0.9740195437207307,0.8707741476773637
197,0.4173864722251892,0.22131960093975067,0.19606687128543854,0.9160283160821119,0.908875048160553,0.9191901087760925,1.5625e-05,0.12309432029724121,0.9174805226987592,0.9099442958831787,0.9208115935325623,0.9740451693419682,0.8711350275665499
198,0.41724440455436707,0.22131532430648804,0.19592908024787903,0.9165351223792879,0.9087613821029663,0.9199711680412292,1.5625e-05,0.12018179893493652,0.9174833545739436,0.9099535346031189,0.9208115935325623,0.9740716359719684,0.8711400396430249
199,0.4171619713306427,0.22127050161361694,0.19589146971702576,0.9161683352564517,0.9088935852050781,0.9193838238716125,1.5625e-05,0.11893057823181152,0.91765681426575,0.9099442958831787,0.9210658073425293,0.9740965558501239,0.8713748966929366
200,0.416885107755661,0.22108064591884613,0.19580446183681488,0.9162877555691473,0.9088472127914429,0.9195765256881714,1.5625e-05,0.12099599838256836,0.9175772111678255,0.9096845984458923,0.9210658073425293,0.9741212469897157,0.8712345316595289
